time,model_LSTM_lon_32.pt,model_LSTM_lon_33.pt,model_LSTM_lon_34.pt,model_LSTM_lon_35.pt,model_LSTM_lon_36.pt,veh_u,veh_v
10.43,9.634639739990234,10.002426147460938,10.097088813781738,9.8137845993042,9.574455261230469,9.85669,0.23468
10.44,9.65815544128418,10.01128101348877,10.058308601379395,9.7974214553833,9.617049217224121,9.85559,0.24601
10.45,9.65815544128418,10.01128101348877,10.058308601379395,9.7974214553833,9.617049217224121,9.85474,0.25458
10.46,9.65815544128418,10.01128101348877,10.058308601379395,9.7974214553833,9.617049217224121,9.85356,0.26664
10.47,9.65815544128418,10.01128101348877,10.058308601379395,9.7974214553833,9.617049217224121,9.85268,0.27589
10.48,9.65815544128418,10.01128101348877,10.058308601379395,9.7974214553833,9.617049217224121,9.85194,0.2844
10.49,9.698995590209961,10.017326354980469,10.02142333984375,9.780912399291992,9.677946090698242,9.85136,0.29216
10.5,9.698995590209961,10.017326354980469,10.02142333984375,9.780912399291992,9.677946090698242,9.85098,0.29914
10.51,9.698995590209961,10.017326354980469,10.02142333984375,9.780912399291992,9.677946090698242,9.85081,0.30537
10.52,9.698995590209961,10.017326354980469,10.02142333984375,9.780912399291992,9.677946090698242,9.8509,0.31083
10.53,9.698995590209961,10.017326354980469,10.02142333984375,9.780912399291992,9.677946090698242,9.85126,0.31553
10.54,9.769728660583496,10.038187026977539,9.983246803283691,9.771821022033691,9.755722045898438,9.85176,0.31876
10.55,9.769728660583496,10.038187026977539,9.983246803283691,9.771821022033691,9.755722045898438,9.85291,0.32274
10.56,9.769728660583496,10.038187026977539,9.983246803283691,9.771821022033691,9.755722045898438,9.85425,0.32528
10.57,9.769728660583496,10.038187026977539,9.983246803283691,9.771821022033691,9.755722045898438,9.85595,0.32715
10.58,9.769728660583496,10.038187026977539,9.983246803283691,9.771821022033691,9.755722045898438,9.85803,0.32837
10.59,9.829660415649414,10.096463203430176,9.952499389648438,9.783045768737793,9.840287208557129,9.8605,0.32899
10.6,9.829660415649414,10.096463203430176,9.952499389648438,9.783045768737793,9.840287208557129,9.86337,0.32903
10.61,9.829660415649414,10.096463203430176,9.952499389648438,9.783045768737793,9.840287208557129,9.86665,0.32855
10.62,9.829660415649414,10.096463203430176,9.952499389648438,9.783045768737793,9.840287208557129,9.86956,0.3278
10.63,9.829660415649414,10.096463203430176,9.952499389648438,9.783045768737793,9.840287208557129,9.87442,0.32613
10.64,9.90101146697998,10.163945198059082,9.91637897491455,9.810755729675293,9.89148235321045,9.8789,0.32428
10.65,9.90101146697998,10.163945198059082,9.91637897491455,9.810755729675293,9.89148235321045,9.88378,0.32206
10.66,9.90101146697998,10.163945198059082,9.91637897491455,9.810755729675293,9.89148235321045,9.88902,0.31951
10.67,9.90101146697998,10.163945198059082,9.91637897491455,9.810755729675293,9.89148235321045,9.89461,0.31667
10.68,9.90101146697998,10.163945198059082,9.91637897491455,9.810755729675293,9.89148235321045,9.90054,0.31357
10.69,9.973127365112305,10.216974258422852,9.87402629852295,9.844179153442383,9.932510375976562,9.90678,0.31024
10.7,9.973127365112305,10.216974258422852,9.87402629852295,9.844179153442383,9.932510375976562,9.91196,0.30744
10.71,9.973127365112305,10.216974258422852,9.87402629852295,9.844179153442383,9.932510375976562,9.92005,0.30303
10.72,9.973127365112305,10.216974258422852,9.87402629852295,9.844179153442383,9.932510375976562,9.92701,0.2992
10.73,9.973127365112305,10.216974258422852,9.87402629852295,9.844179153442383,9.932510375976562,9.93415,0.29525
10.74,10.028688430786133,10.240604400634766,9.842619895935059,9.875012397766113,9.956884384155273,9.94143,0.29119
10.75,10.028688430786133,10.240604400634766,9.842619895935059,9.875012397766113,9.956884384155273,9.9488,0.28702
10.76,10.028688430786133,10.240604400634766,9.842619895935059,9.875012397766113,9.956884384155273,9.95623,0.28277
10.77,10.028688430786133,10.240604400634766,9.842619895935059,9.875012397766113,9.956884384155273,9.96367,0.27842
10.78,10.028688430786133,10.240604400634766,9.842619895935059,9.875012397766113,9.956884384155273,9.97108,0.27398
10.79,10.07206916809082,10.240872383117676,9.83687973022461,9.904306411743164,9.960962295532227,9.97694,0.27036
10.8,10.07206916809082,10.240872383117676,9.83687973022461,9.904306411743164,9.960962295532227,9.98562,0.26478
10.81,10.07206916809082,10.240872383117676,9.83687973022461,9.904306411743164,9.960962295532227,9.99268,0.25999
10.82,10.07206916809082,10.240872383117676,9.83687973022461,9.904306411743164,9.960962295532227,9.99955,0.25504
10.83,10.07206916809082,10.240872383117676,9.83687973022461,9.904306411743164,9.960962295532227,10.00618,0.24993
10.84,10.084299087524414,10.208760261535645,9.83898639678955,9.915796279907227,9.964604377746582,10.01253,0.24461
10.85,10.084299087524414,10.208760261535645,9.83898639678955,9.915796279907227,9.964604377746582,10.01858,0.23906
10.86,10.084299087524414,10.208760261535645,9.83898639678955,9.915796279907227,9.964604377746582,10.02429,0.23325
10.87,10.084299087524414,10.208760261535645,9.83898639678955,9.915796279907227,9.964604377746582,10.02859,0.2284
10.88,10.084299087524414,10.208760261535645,9.83898639678955,9.915796279907227,9.964604377746582,10.03457,0.22071
10.89,10.070775985717773,10.13955307006836,9.849632263183594,9.901925086975098,9.980489730834961,10.03909,0.21393
10.9,10.070775985717773,10.13955307006836,9.849632263183594,9.901925086975098,9.980489730834961,10.04317,0.20675
10.91,10.070775985717773,10.13955307006836,9.849632263183594,9.901925086975098,9.980489730834961,10.04678,0.19914
10.92,10.070775985717773,10.13955307006836,9.849632263183594,9.901925086975098,9.980489730834961,10.04992,0.19109
10.93,10.070775985717773,10.13955307006836,9.849632263183594,9.901925086975098,9.980489730834961,10.05257,0.18256
10.94,10.024694442749023,10.008875846862793,9.893598556518555,9.866868019104004,10.000588417053223,10.05473,0.17352
10.95,10.024694442749023,10.008875846862793,9.893598556518555,9.866868019104004,10.000588417053223,10.05608,0.16592
10.96,10.024694442749023,10.008875846862793,9.893598556518555,9.866868019104004,10.000588417053223,10.05752,0.15385
10.97,10.024694442749023,10.008875846862793,9.893598556518555,9.866868019104004,10.000588417053223,10.05815,0.14319
10.98,10.024694442749023,10.008875846862793,9.893598556518555,9.866868019104004,10.000588417053223,10.05828,0.13197
10.99,9.970062255859375,9.909728050231934,10.024970054626465,9.860262870788574,10.007882118225098,10.05791,0.12018
11.0,9.970062255859375,9.909728050231934,10.024970054626465,9.860262870788574,10.007882118225098,10.05704,0.10785
11.01,9.970062255859375,9.909728050231934,10.024970054626465,9.860262870788574,10.007882118225098,10.05569,0.09495
11.02,9.970062255859375,9.909728050231934,10.024970054626465,9.860262870788574,10.007882118225098,10.05387,0.08153
11.03,9.970062255859375,9.909728050231934,10.024970054626465,9.860262870788574,10.007882118225098,10.05159,0.06758
11.04,9.915155410766602,9.873530387878418,10.155410766601562,9.873553276062012,10.011918067932129,10.04945,0.05609
11.05,9.915155410766602,9.873530387878418,10.155410766601562,9.873553276062012,10.011918067932129,10.04572,0.03827
11.06,9.915155410766602,9.873530387878418,10.155410766601562,9.873553276062012,10.011918067932129,10.04216,0.02297
11.07,9.915155410766602,9.873530387878418,10.155410766601562,9.873553276062012,10.011918067932129,10.03821,0.00729
11.08,9.915155410766602,9.873530387878418,10.155410766601562,9.873553276062012,10.011918067932129,10.03389,0.0
11.09,9.866240501403809,9.893085479736328,10.21603775024414,9.893075942993164,9.979175567626953,10.02922,0.0
11.1,9.866240501403809,9.893085479736328,10.21603775024414,9.893075942993164,9.979175567626953,10.02422,0.0
11.11,9.866240501403809,9.893085479736328,10.21603775024414,9.893075942993164,9.979175567626953,10.01891,0.0
11.12,9.866240501403809,9.893085479736328,10.21603775024414,9.893075942993164,9.979175567626953,10.01446,0.0
11.13,9.866240501403809,9.893085479736328,10.21603775024414,9.893075942993164,9.979175567626953,10.00746,0.0
11.14,9.850517272949219,9.919939041137695,10.193500518798828,9.900202751159668,9.912863731384277,10.00136,0.0
11.15,9.850517272949219,9.919939041137695,10.193500518798828,9.900202751159668,9.912863731384277,9.99504,0.0
11.16,9.850517272949219,9.919939041137695,10.193500518798828,9.900202751159668,9.912863731384277,9.98853,0.0
11.17,9.850517272949219,9.919939041137695,10.193500518798828,9.900202751159668,9.912863731384277,9.98184,0.0
11.18,9.850517272949219,9.919939041137695,10.193500518798828,9.900202751159668,9.912863731384277,9.97499,0.0
11.19,9.852603912353516,9.917274475097656,10.121244430541992,9.88744068145752,9.835439682006836,9.968,0.0
11.2,9.852603912353516,9.917274475097656,10.121244430541992,9.88744068145752,9.835439682006836,9.96235,0.0
11.21,9.852603912353516,9.917274475097656,10.121244430541992,9.88744068145752,9.835439682006836,9.95372,0.0
11.22,9.852603912353516,9.917274475097656,10.121244430541992,9.88744068145752,9.835439682006836,9.94647,0.0
11.23,9.852603912353516,9.917274475097656,10.121244430541992,9.88744068145752,9.835439682006836,9.93916,0.0
11.24,9.863306045532227,9.894776344299316,10.057404518127441,9.866315841674805,9.761760711669922,9.93181,0.0
11.25,9.863306045532227,9.894776344299316,10.057404518127441,9.866315841674805,9.761760711669922,9.92445,0.0
11.26,9.863306045532227,9.894776344299316,10.057404518127441,9.866315841674805,9.761760711669922,9.91709,0.0
11.27,9.863306045532227,9.894776344299316,10.057404518127441,9.866315841674805,9.761760711669922,9.90975,0.0
11.28,9.863306045532227,9.894776344299316,10.057404518127441,9.866315841674805,9.761760711669922,9.90246,0.0
11.29,9.85721492767334,9.865652084350586,10.008864402770996,9.836848258972168,9.700336456298828,9.89666,0.0
11.3,9.85721492767334,9.865652084350586,10.008864402770996,9.836848258972168,9.700336456298828,9.88804,0.0
11.31,9.85721492767334,9.865652084350586,10.008864402770996,9.836848258972168,9.700336456298828,9.88095,0.0
11.32,9.85721492767334,9.865652084350586,10.008864402770996,9.836848258972168,9.700336456298828,9.87397,0.0
11.33,9.85721492767334,9.865652084350586,10.008864402770996,9.836848258972168,9.700336456298828,9.8671,0.0
11.34,9.857962608337402,9.840072631835938,9.97244930267334,9.80114459991455,9.642011642456055,9.86037,0.0
11.35,9.857962608337402,9.840072631835938,9.97244930267334,9.80114459991455,9.642011642456055,9.85378,0.0
11.36,9.857962608337402,9.840072631835938,9.97244930267334,9.80114459991455,9.642011642456055,9.84736,0.0
11.37,9.857962608337402,9.840072631835938,9.97244930267334,9.80114459991455,9.642011642456055,9.84235,0.0
11.38,9.857962608337402,9.840072631835938,9.97244930267334,9.80114459991455,9.642011642456055,9.83505,0.0
11.39,9.8237943649292,9.816168785095215,9.942314147949219,9.760039329528809,9.642024993896484,9.82919,0.0
11.4,9.8237943649292,9.816168785095215,9.942314147949219,9.760039329528809,9.642024993896484,9.82355,0.0
11.41,9.8237943649292,9.816168785095215,9.942314147949219,9.760039329528809,9.642024993896484,9.81813,0.0
11.42,9.8237943649292,9.816168785095215,9.942314147949219,9.760039329528809,9.642024993896484,9.81294,0.0
11.43,9.8237943649292,9.816168785095215,9.942314147949219,9.760039329528809,9.642024993896484,9.808,0.0
11.44,9.76041030883789,9.796765327453613,9.921817779541016,9.721402168273926,9.650075912475586,9.80332,0.0
11.45,9.76041030883789,9.796765327453613,9.921817779541016,9.721402168273926,9.650075912475586,9.79976,0.0
11.46,9.76041030883789,9.796765327453613,9.921817779541016,9.721402168273926,9.650075912475586,9.79475,0.0
11.47,9.76041030883789,9.796765327453613,9.921817779541016,9.721402168273926,9.650075912475586,9.79088,0.0
11.48,9.76041030883789,9.796765327453613,9.921817779541016,9.721402168273926,9.650075912475586,9.7873,0.0
11.49,9.73255443572998,9.781465530395508,9.910103797912598,9.687638282775879,9.62080192565918,9.78401,0.0
11.5,9.73255443572998,9.781465530395508,9.910103797912598,9.687638282775879,9.62080192565918,9.781,0.0
11.51,9.73255443572998,9.781465530395508,9.910103797912598,9.687638282775879,9.62080192565918,9.7783,0.0
11.52,9.73255443572998,9.781465530395508,9.910103797912598,9.687638282775879,9.62080192565918,9.77589,0.0
11.53,9.73255443572998,9.781465530395508,9.910103797912598,9.687638282775879,9.62080192565918,9.77377,0.0
11.54,9.709285736083984,9.764103889465332,9.89763355255127,9.660053253173828,9.591293334960938,9.77229,0.0
11.55,9.709285736083984,9.764103889465332,9.89763355255127,9.660053253173828,9.591293334960938,9.77041,0.0
11.56,9.709285736083984,9.764103889465332,9.89763355255127,9.660053253173828,9.591293334960938,9.76916,0.0
11.57,9.709285736083984,9.764103889465332,9.89763355255127,9.660053253173828,9.591293334960938,9.76818,0.0
11.58,9.709285736083984,9.764103889465332,9.89763355255127,9.660053253173828,9.591293334960938,9.76747,0.0
11.59,9.685639381408691,9.74270248413086,9.8785982131958,9.637880325317383,9.55003547668457,9.767,0.0
11.6,9.685639381408691,9.74270248413086,9.8785982131958,9.637880325317383,9.55003547668457,9.76678,0.0
11.61,9.685639381408691,9.74270248413086,9.8785982131958,9.637880325317383,9.55003547668457,9.76679,0.0
11.62,9.685639381408691,9.74270248413086,9.8785982131958,9.637880325317383,9.55003547668457,9.76694,0.0
11.63,9.685639381408691,9.74270248413086,9.8785982131958,9.637880325317383,9.55003547668457,9.76741,0.0
11.64,9.668127059936523,9.72156810760498,9.853395462036133,9.622295379638672,9.514561653137207,9.76798,0.0
11.65,9.668127059936523,9.72156810760498,9.853395462036133,9.622295379638672,9.514561653137207,9.7687,0.0
11.66,9.668127059936523,9.72156810760498,9.853395462036133,9.622295379638672,9.514561653137207,9.76954,0.0
11.67,9.668127059936523,9.72156810760498,9.853395462036133,9.622295379638672,9.514561653137207,9.77047,0.0
11.68,9.668127059936523,9.72156810760498,9.853395462036133,9.622295379638672,9.514561653137207,9.77148,0.0
11.69,9.657445907592773,9.704692840576172,9.834607124328613,9.619497299194336,9.488649368286133,9.77253,0.0
11.7,9.657445907592773,9.704692840576172,9.834607124328613,9.619497299194336,9.488649368286133,9.77338,0.0
11.71,9.657445907592773,9.704692840576172,9.834607124328613,9.619497299194336,9.488649368286133,9.77463,0.0
11.72,9.657445907592773,9.704692840576172,9.834607124328613,9.619497299194336,9.488649368286133,9.77562,0.0
11.73,9.657445907592773,9.704692840576172,9.834607124328613,9.619497299194336,9.488649368286133,9.77653,0.0
11.74,9.647111892700195,9.664831161499023,9.840715408325195,9.631977081298828,9.47404670715332,9.77733,0.0
11.75,9.647111892700195,9.664831161499023,9.840715408325195,9.631977081298828,9.47404670715332,9.77797,0.0
11.76,9.647111892700195,9.664831161499023,9.840715408325195,9.631977081298828,9.47404670715332,9.77844,0.0
11.77,9.647111892700195,9.664831161499023,9.840715408325195,9.631977081298828,9.47404670715332,9.7787,0.0
11.78,9.647111892700195,9.664831161499023,9.840715408325195,9.631977081298828,9.47404670715332,9.77871,0.0
11.79,9.622381210327148,9.635767936706543,9.912372589111328,9.66129207611084,9.463101387023926,9.77853,0.0
11.8,9.622381210327148,9.635767936706543,9.912372589111328,9.66129207611084,9.463101387023926,9.77789,0.0
11.81,9.622381210327148,9.635767936706543,9.912372589111328,9.66129207611084,9.463101387023926,9.777,0.0
11.82,9.622381210327148,9.635767936706543,9.912372589111328,9.66129207611084,9.463101387023926,9.77575,0.0
11.83,9.622381210327148,9.635767936706543,9.912372589111328,9.66129207611084,9.463101387023926,9.77411,0.0
11.84,9.577495574951172,9.640100479125977,9.973999977111816,9.669221878051758,9.458542823791504,9.77208,0.0
11.85,9.577495574951172,9.640100479125977,9.973999977111816,9.669221878051758,9.458542823791504,9.76961,0.0
11.86,9.577495574951172,9.640100479125977,9.973999977111816,9.669221878051758,9.458542823791504,9.76671,0.0
11.87,9.577495574951172,9.640100479125977,9.973999977111816,9.669221878051758,9.458542823791504,9.76406,0.0
11.88,9.577495574951172,9.640100479125977,9.973999977111816,9.669221878051758,9.458542823791504,9.75951,0.0
11.89,9.52947998046875,9.677474975585938,10.006514549255371,9.664942741394043,9.459562301635742,9.7552,0.00709
11.9,9.52947998046875,9.677474975585938,10.006514549255371,9.664942741394043,9.459562301635742,9.75041,0.02139
11.91,9.52947998046875,9.677474975585938,10.006514549255371,9.664942741394043,9.459562301635742,9.74513,0.03593
11.92,9.52947998046875,9.677474975585938,10.006514549255371,9.664942741394043,9.459562301635742,9.73937,0.05065
11.93,9.52947998046875,9.677474975585938,10.006514549255371,9.664942741394043,9.459562301635742,9.73313,0.0655
11.94,9.49757194519043,9.720462799072266,10.002004623413086,9.64841079711914,9.462419509887695,9.72643,0.08046
11.95,9.49757194519043,9.720462799072266,10.002004623413086,9.64841079711914,9.462419509887695,9.72074,0.09246
11.96,9.49757194519043,9.720462799072266,10.002004623413086,9.64841079711914,9.462419509887695,9.71167,0.1105
11.97,9.49757194519043,9.720462799072266,10.002004623413086,9.64841079711914,9.462419509887695,9.70364,0.12548
11.98,9.49757194519043,9.720462799072266,10.002004623413086,9.64841079711914,9.462419509887695,9.69523,0.14038
11.99,9.480960845947266,9.725367546081543,9.934929847717285,9.61241626739502,9.469386100769043,9.68643,0.15516
12.0,9.480960845947266,9.725367546081543,9.934929847717285,9.61241626739502,9.469386100769043,9.67731,0.16973
12.01,9.480960845947266,9.725367546081543,9.934929847717285,9.61241626739502,9.469386100769043,9.66787,0.18409
12.02,9.480960845947266,9.725367546081543,9.934929847717285,9.61241626739502,9.469386100769043,9.65815,0.19818
12.03,9.480960845947266,9.725367546081543,9.934929847717285,9.61241626739502,9.469386100769043,9.65021,0.20921
12.04,9.483537673950195,9.7049560546875,9.851436614990234,9.57147216796875,9.48734188079834,9.6401,0.22269
12.05,9.483537673950195,9.7049560546875,9.851436614990234,9.57147216796875,9.48734188079834,9.62773,0.23837
12.06,9.483537673950195,9.7049560546875,9.851436614990234,9.57147216796875,9.48734188079834,9.6173,0.25094
12.07,9.483537673950195,9.7049560546875,9.851436614990234,9.57147216796875,9.48734188079834,9.6068,0.26305
12.08,9.483537673950195,9.7049560546875,9.851436614990234,9.57147216796875,9.48734188079834,9.59627,0.27464
12.09,9.486685752868652,9.661466598510742,9.756317138671875,9.528563499450684,9.523514747619629,9.58575,0.2857
12.1,9.486685752868652,9.661466598510742,9.756317138671875,9.528563499450684,9.523514747619629,9.5753,0.2962
12.11,9.486685752868652,9.661466598510742,9.756317138671875,9.528563499450684,9.523514747619629,9.56495,0.30611
12.12,9.486685752868652,9.661466598510742,9.756317138671875,9.528563499450684,9.523514747619629,9.55679,0.31359
12.13,9.486685752868652,9.661466598510742,9.756317138671875,9.528563499450684,9.523514747619629,9.54473,0.32409
12.14,9.497321128845215,9.625877380371094,9.675585746765137,9.48601245880127,9.581948280334473,9.53495,0.33213
12.15,9.497321128845215,9.625877380371094,9.675585746765137,9.48601245880127,9.581948280334473,9.52543,0.33952
12.16,9.497321128845215,9.625877380371094,9.675585746765137,9.48601245880127,9.581948280334473,9.51621,0.34626
12.17,9.497321128845215,9.625877380371094,9.675585746765137,9.48601245880127,9.581948280334473,9.50733,0.35234
12.18,9.497321128845215,9.625877380371094,9.675585746765137,9.48601245880127,9.581948280334473,9.49883,0.35776
12.19,9.520343780517578,9.613229751586914,9.610939025878906,9.449300765991211,9.642843246459961,9.49071,0.36253
12.2,9.520343780517578,9.613229751586914,9.610939025878906,9.449300765991211,9.642843246459961,9.48453,0.36588
12.21,9.520343780517578,9.613229751586914,9.610939025878906,9.449300765991211,9.642843246459961,9.47578,0.37014
12.22,9.520343780517578,9.613229751586914,9.610939025878906,9.449300765991211,9.642843246459961,9.46899,0.37299
12.23,9.520343780517578,9.613229751586914,9.610939025878906,9.449300765991211,9.642843246459961,9.46268,0.37523
12.24,9.528369903564453,9.6228666305542,9.54585075378418,9.411528587341309,9.635979652404785,9.45685,0.37688
12.25,9.528369903564453,9.6228666305542,9.54585075378418,9.411528587341309,9.635979652404785,9.45152,0.37794
12.26,9.528369903564453,9.6228666305542,9.54585075378418,9.411528587341309,9.635979652404785,9.44668,0.37844
12.27,9.528369903564453,9.6228666305542,9.54585075378418,9.411528587341309,9.635979652404785,9.44233,0.37841
12.28,9.528369903564453,9.6228666305542,9.54585075378418,9.411528587341309,9.635979652404785,9.43921,0.37801
12.29,9.569831848144531,9.649959564208984,9.482093811035156,9.37552261352539,9.573092460632324,9.43573,0.37706
12.3,9.569831848144531,9.649959564208984,9.482093811035156,9.37552261352539,9.573092460632324,9.43218,0.37529
12.31,9.569831848144531,9.649959564208984,9.482093811035156,9.37552261352539,9.573092460632324,9.42972,0.37332
12.32,9.569831848144531,9.649959564208984,9.482093811035156,9.37552261352539,9.573092460632324,9.42769,0.37093
12.33,9.569831848144531,9.649959564208984,9.482093811035156,9.37552261352539,9.573092460632324,9.42608,0.36813
12.34,9.591593742370605,9.664172172546387,9.420087814331055,9.344322204589844,9.498176574707031,9.42485,0.36495
12.35,9.591593742370605,9.664172172546387,9.420087814331055,9.344322204589844,9.498176574707031,9.42398,0.3614
12.36,9.591593742370605,9.664172172546387,9.420087814331055,9.344322204589844,9.498176574707031,9.42344,0.35752
12.37,9.591593742370605,9.664172172546387,9.420087814331055,9.344322204589844,9.498176574707031,9.42323,0.35418
12.38,9.591593742370605,9.664172172546387,9.420087814331055,9.344322204589844,9.498176574707031,9.42323,0.34878
12.39,9.592954635620117,9.6522855758667,9.37060832977295,9.318188667297363,9.428343772888184,9.42349,0.34395
12.4,9.592954635620117,9.6522855758667,9.37060832977295,9.318188667297363,9.428343772888184,9.42396,0.33884
12.41,9.592954635620117,9.6522855758667,9.37060832977295,9.318188667297363,9.428343772888184,9.42458,0.33345
12.42,9.592954635620117,9.6522855758667,9.37060832977295,9.318188667297363,9.428343772888184,9.42534,0.32778
12.43,9.592954635620117,9.6522855758667,9.37060832977295,9.318188667297363,9.428343772888184,9.42618,0.32183
12.44,9.577006340026855,9.609600067138672,9.327486991882324,9.292581558227539,9.370733261108398,9.42709,0.31562
12.45,9.577006340026855,9.609600067138672,9.327486991882324,9.292581558227539,9.370733261108398,9.42783,0.31046
12.46,9.577006340026855,9.609600067138672,9.327486991882324,9.292581558227539,9.370733261108398,9.42893,0.30238
12.47,9.577006340026855,9.609600067138672,9.327486991882324,9.292581558227539,9.370733261108398,9.42981,0.29533
12.48,9.577006340026855,9.609600067138672,9.327486991882324,9.292581558227539,9.370733261108398,9.43061,0.28799
12.49,9.53260326385498,9.530512809753418,9.276507377624512,9.262253761291504,9.310879707336426,9.43131,0.28035
12.5,9.53260326385498,9.530512809753418,9.276507377624512,9.262253761291504,9.310879707336426,9.43187,0.2724
12.51,9.53260326385498,9.530512809753418,9.276507377624512,9.262253761291504,9.310879707336426,9.43228,0.26412
12.52,9.53260326385498,9.530512809753418,9.276507377624512,9.262253761291504,9.310879707336426,9.43251,0.2555
12.53,9.53260326385498,9.530512809753418,9.276507377624512,9.262253761291504,9.310879707336426,9.43255,0.24836
12.54,9.48548412322998,9.44625473022461,9.259848594665527,9.232616424560547,9.263284683227539,9.4324,0.23909
12.55,9.48548412322998,9.44625473022461,9.259848594665527,9.232616424560547,9.263284683227539,9.43191,0.22745
12.56,9.48548412322998,9.44625473022461,9.259848594665527,9.232616424560547,9.263284683227539,9.43123,0.21732
12.57,9.48548412322998,9.44625473022461,9.259848594665527,9.232616424560547,9.263284683227539,9.43028,0.20679
12.58,9.48548412322998,9.44625473022461,9.259848594665527,9.232616424560547,9.263284683227539,9.42906,0.19583
12.59,9.42370891571045,9.333464622497559,9.279638290405273,9.206648826599121,9.214115142822266,9.42756,0.18443
12.6,9.42370891571045,9.333464622497559,9.279638290405273,9.206648826599121,9.214115142822266,9.42578,0.1726
12.61,9.42370891571045,9.333464622497559,9.279638290405273,9.206648826599121,9.214115142822266,9.4237,0.16032
12.62,9.42370891571045,9.333464622497559,9.279638290405273,9.206648826599121,9.214115142822266,9.42184,0.15018
12.63,9.42370891571045,9.333464622497559,9.279638290405273,9.206648826599121,9.214115142822266,9.4187,0.13442
12.64,9.34532356262207,9.224912643432617,9.3710355758667,9.199522018432617,9.15074348449707,9.41577,0.12079
12.65,9.34532356262207,9.224912643432617,9.3710355758667,9.199522018432617,9.15074348449707,9.41256,0.10674
12.66,9.34532356262207,9.224912643432617,9.3710355758667,9.199522018432617,9.15074348449707,9.40907,0.09225
12.67,9.34532356262207,9.224912643432617,9.3710355758667,9.199522018432617,9.15074348449707,9.40533,0.07735
12.68,9.34532356262207,9.224912643432617,9.3710355758667,9.199522018432617,9.15074348449707,9.40133,0.06205
12.69,9.26760482788086,9.163951873779297,9.475651741027832,9.213736534118652,9.074564933776855,9.39708,0.04637
12.7,9.26760482788086,9.163951873779297,9.475651741027832,9.213736534118652,9.074564933776855,9.39352,0.03361
12.71,9.26760482788086,9.163951873779297,9.475651741027832,9.213736534118652,9.074564933776855,9.3879,0.01402
12.72,9.26760482788086,9.163951873779297,9.475651741027832,9.213736534118652,9.074564933776855,9.38299,0.0
12.73,9.26760482788086,9.163951873779297,9.475651741027832,9.213736534118652,9.074564933776855,9.37788,0.0
12.74,9.201083183288574,9.143270492553711,9.525590896606445,9.227725982666016,8.980822563171387,9.37259,0.0
12.75,9.201083183288574,9.143270492553711,9.525590896606445,9.227725982666016,8.980822563171387,9.36713,0.0
12.76,9.201083183288574,9.143270492553711,9.525590896606445,9.227725982666016,8.980822563171387,9.36152,0.0
12.77,9.201083183288574,9.143270492553711,9.525590896606445,9.227725982666016,8.980822563171387,9.35576,0.0
12.78,9.201083183288574,9.143270492553711,9.525590896606445,9.227725982666016,8.980822563171387,9.35107,0.0
12.79,9.169869422912598,9.140119552612305,9.514275550842285,9.231599807739258,8.888314247131348,9.34509,0.0
12.8,9.169869422912598,9.140119552612305,9.514275550842285,9.231599807739258,8.888314247131348,9.33776,0.0
12.81,9.169869422912598,9.140119552612305,9.514275550842285,9.231599807739258,8.888314247131348,9.33157,0.0
12.82,9.169869422912598,9.140119552612305,9.514275550842285,9.231599807739258,8.888314247131348,9.3253,0.0
12.83,9.169869422912598,9.140119552612305,9.514275550842285,9.231599807739258,8.888314247131348,9.31897,0.0
12.84,9.171686172485352,9.131939888000488,9.458102226257324,9.217877388000488,8.816640853881836,9.31258,0.0
12.85,9.171686172485352,9.131939888000488,9.458102226257324,9.217877388000488,8.816640853881836,9.30616,0.0
12.86,9.171686172485352,9.131939888000488,9.458102226257324,9.217877388000488,8.816640853881836,9.2997,0.0
12.87,9.171686172485352,9.131939888000488,9.458102226257324,9.217877388000488,8.816640853881836,9.29453,0.0
12.88,9.171686172485352,9.131939888000488,9.458102226257324,9.217877388000488,8.816640853881836,9.28674,0.0
12.89,9.195516586303711,9.115926742553711,9.395817756652832,9.192984580993652,8.781776428222656,9.28027,0.0
12.9,9.195516586303711,9.115926742553711,9.395817756652832,9.192984580993652,8.781776428222656,9.2738,0.0
12.91,9.195516586303711,9.115926742553711,9.395817756652832,9.192984580993652,8.781776428222656,9.26737,0.0
12.92,9.195516586303711,9.115926742553711,9.395817756652832,9.192984580993652,8.781776428222656,9.26097,0.0
12.93,9.195516586303711,9.115926742553711,9.395817756652832,9.192984580993652,8.781776428222656,9.25461,0.0
12.94,9.221890449523926,9.093182563781738,9.347023010253906,9.160771369934082,8.781702995300293,9.2483,0.0
12.95,9.221890449523926,9.093182563781738,9.347023010253906,9.160771369934082,8.781702995300293,9.24331,0.0
12.96,9.221890449523926,9.093182563781738,9.347023010253906,9.160771369934082,8.781702995300293,9.2359,0.0
12.97,9.221890449523926,9.093182563781738,9.347023010253906,9.160771369934082,8.781702995300293,9.22982,0.0
12.98,9.221890449523926,9.093182563781738,9.347023010253906,9.160771369934082,8.781702995300293,9.22384,0.0
12.99,9.22685718536377,9.06580638885498,9.314671516418457,9.123431205749512,8.806134223937988,9.21796,0.0
13.0,9.22685718536377,9.06580638885498,9.314671516418457,9.123431205749512,8.806134223937988,9.2122,0.0
13.01,9.22685718536377,9.06580638885498,9.314671516418457,9.123431205749512,8.806134223937988,9.20657,0.0
