time,veh_u,veh_v,best_wheel,model_based,ekf_m_bw,veh_ref
3.43 sec,7.73104,0,7.94168544637832,7.86576723483478,7.86576723484369,8.04136
3.44 sec,7.78324,0,8.01513462,7.92078103432677,7.92078103433449,8.10088
3.45 sec,7.83576,0,8.06595079475693,7.9686067412068,7.96860674121381,8.1608
3.46 sec,7.88861,0,8.11113819416733,8.01709594816905,8.01709594817554,8.21284
3.47 sec,7.94179,0,8.19586722997816,8.07797369280048,8.07797369280708,8.26242
3.48 sec,7.99529,0,8.21846093203876,8.12896681029268,8.12896681029885,8.31189
3.49 sec,8.0491,0,8.25799810314864,8.18175248211692,8.18175248212257,8.36115
3.5 sec,8.1032,0,8.32578005647968,8.23112962237851,8.23112962238418,8.41083
3.51 sec,8.14681,0,8.34272714224567,8.28352413260641,8.28352413261144,8.45108
3.52 sec,8.21225,0,8.41615487391773,8.3325355231719,8.33253552317696,8.51191
3.53 sec,8.25625,0,8.47829004327549,8.38342551155295,8.38342551155827,8.55412
3.54 sec,8.32224,0,8.54042092771341,8.43791702108848,8.43791702109415,8.62483
3.55 sec,8.36655,0,8.56866486790737,8.4883534799439,8.48835347994939,8.67372
3.56 sec,8.43293,0,8.65338945850327,8.5396638158318,8.53966381583784,8.73937
3.57 sec,8.47745,0,8.67598316466125,8.59503638579928,8.59503638580509,8.78135
3.58 sec,8.54404,0,8.73246743005618,8.64381045882662,8.64381045883244,8.84476
3.59 sec,8.59965,0,8.80024854853009,8.69801260138714,8.69801260139324,8.89712
3.6 sec,8.65525,0,8.86238304796101,8.75262418957985,8.75262418958632,8.9487
3.61 sec,8.71078,0,8.91886818071692,8.80516873956609,8.80516873957293,8.99889
3.62 sec,8.76621,0,8.95275874324974,8.85198401909491,8.85198401910177,9.04503
3.63 sec,8.82149,0,8.97535330202065,8.90189357829456,8.90189357830092,9.09316
3.64 sec,8.87657,0,9.03748503209663,8.95388473724977,8.95388473725599,9.15223
3.65 sec,8.93141,0,9.08267245725711,9.00725448689477,9.00725448690074,9.21515
3.66 sec,8.98596,0,9.18434563106884,9.06134537008997,9.06134537009674,9.27619
3.67 sec,9.04018,0,9.24083070932437,9.11503473899055,9.11503473899798,9.33585
3.68 sec,9.09403,0,9.28603125,9.16663450211392,9.16663450212172,9.39256
3.69 sec,9.14748,0,9.342515625,9.22206007661335,9.22206007662145,9.44716
3.7 sec,9.20047,0,9.387703125,9.27719620662225,9.2771962066304,9.49949
3.71 sec,9.25298,0,9.40463850611801,9.32314044370015,9.32314044370774,9.5508
3.72 sec,9.30498,0,9.51196875,9.3796454882468,9.37964548825508,9.60304
3.73 sec,9.35643,0,9.5289047168826,9.4252747191334,9.42527471914161,9.65389
3.74 sec,9.40731,0,9.57973936600048,9.47469153562824,9.47469153563646,9.70078
3.75 sec,9.4576,0,9.64752054075992,9.52482446844038,9.52482446844899,9.74673
3.76 sec,9.49747,0,9.69835893973277,9.57472030140849,9.57472030141743,9.78425
3.77 sec,9.55632,0,9.72659929045314,9.61799967582876,9.61799967583764,9.84211
3.78 sec,9.59518,0,9.78309375,9.66726118917072,9.66726118917974,9.88498
3.79 sec,9.65248,0,9.84522837,9.72175200082637,9.72175200083567,9.94956
3.8 sec,9.69032,0,9.88475607582371,9.76968069292794,9.7696806929373,9.98879
3.81 sec,9.74603,0,9.94689063579857,9.82053461774356,9.82053461775323,10.04236
3.82 sec,9.78279,0,9.99207809214519,9.86910265021984,9.86910265022969,10.0736
3.83 sec,9.83695,0,10.0146718203185,9.90766322313526,9.90766322314493,10.11596
3.84 sec,9.88145,0,10.0203184448636,9.94983328377079,9.94983328377952,10.14693
3.85 sec,9.9253,0,10.082462745,9.99048412612473,9.99048412613327,10.1797
3.86 sec,9.96853,0,10.1050467330117,10.0263444120662,10.0263444120743,10.22406
3.87 sec,10.01116,0,10.1445839498168,10.065277092515,10.0652770925229,10.27375
3.88 sec,10.05319,0,10.240618995,10.1155447688983,10.115544768907,10.32591
3.89 sec,10.09465,0,10.263212745,10.1584933345689,10.1584933345777,10.37363
3.9 sec,10.13556,0,10.29710337,10.1985006453762,10.1985006453851,10.4075
3.91 sec,10.17593,0,10.330993995,10.2380520795643,10.2380520795731,10.43817
3.92 sec,10.21579,0,10.353587745,10.2739401617979,10.2739401618063,10.4719
3.93 sec,10.25513,0,10.398775245,10.3112525227478,10.3112525227561,10.50582
3.94 sec,10.29402,0,10.443962745,10.3446922655462,10.3446922655547,10.53811
3.95 sec,10.33243,0,10.449609375,10.3797243010088,10.3797243010168,10.5716
3.96 sec,10.37041,0,10.500439559679,10.4120555766212,10.4120555766293,10.61042
3.97 sec,10.40796,0,10.54563462,10.446819049848,10.4468190498564,10.6505
3.98 sec,10.44509,0,10.585171875,10.4843714334936,10.4843714335023,10.68907
3.99 sec,10.48183,0,10.61341587,10.5247280449815,10.5247280449901,10.72471
4 sec,10.51818,0,10.6360031852148,10.5604695938744,10.5604695938827,10.7543
4.01 sec,10.55414,0,10.647306495,10.5927074465656,10.5927074465732,10.78187
4.02 sec,10.5827,0,10.709431020791,10.6243588171096,10.6243588171174,10.80428
4.03 sec,10.61798,0,10.7433216252871,10.6561291365494,10.6561291365574,10.83239
4.04 sec,10.65974,0,10.7602687350341,10.6847242884615,10.6847242884694,10.86785
4.05 sec,10.69418,0,10.7885090979487,10.717465920365,10.7174659203726,10.8992
4.06 sec,10.72151,0,10.850650245,10.7541486664336,10.7541486664418,10.92715
4.07 sec,10.75523,0,10.850650245,10.7821566143363,10.7821566143442,10.9628
4.08 sec,10.79508,0,10.9014777796026,10.8151419556674,10.8151419556755,11.00039
4.09 sec,10.82787,0,10.9014777796026,10.847995332917,10.8479953329245,11.02858
4.1 sec,10.8602,0,10.95796875,10.8761621974401,10.8761621974478,11.05296
4.11 sec,10.89206,0,10.9805558567604,10.9041358293752,10.9041358293829,11.07603
4.12 sec,10.92343,0,10.9975029665074,10.9285320742899,10.9285320742974,11.09961
4.13 sec,10.95427,0,11.0087998346727,10.9554025657746,10.9554025657817,11.12389
4.14 sec,10.98457,0,11.0257433294219,10.9791416281464,10.979141628153,11.14997
4.15 sec,11.01429,0,11.09353125,11.0074046816444,11.0074046816516,11.17732
4.16 sec,11.04342,0,11.0822282659189,11.0273661819581,11.027366181965,11.20523
4.17 sec,11.07191,0,11.144368995,11.0566440660416,11.056644066049,11.23497
4.18 sec,11.09977,0,11.1613125,11.0883837521171,11.0883837521247,11.26963
4.19 sec,11.12694,0,11.17825962,11.1141780361978,11.1141780362052,11.30418
4.2 sec,11.15342,0,11.20085337,11.1407697900451,11.1407697900522,11.33466
4.21 sec,11.17918,0,11.257337745,11.1716663576795,11.1716663576871,11.36058
4.22 sec,11.2042,0,11.262984375,11.1993337700603,11.1993337700678,11.38232
4.23 sec,11.22848,0,11.29122837,11.2248598313949,11.2248598314024,11.39638
4.24 sec,11.25198,0,11.2855744227663,11.2430706851486,11.2430706851554,11.40083
4.25 sec,11.27472,0,11.325118995,11.2642959378453,11.2642959378521,11.40386
4.26 sec,11.29669,0,11.2629806801782,11.2762901181498,11.2762901181547,11.40677
4.27 sec,11.31374,0,11.3081685226926,11.2922286588864,11.2922286588907,11.40935
4.28 sec,11.33831,0,11.2629810360884,11.2996914550116,11.2996914550139,11.41682
4.29 sec,11.35799,0,11.3138187660176,11.3089953598986,11.3089953599005,11.42571
4.3 sec,11.37692,0,11.330765625,11.3204219963797,11.3204219963814,11.43519
4.31 sec,11.39158,0,11.3251160595293,11.3270830732265,11.3270830732279,11.44409
4.32 sec,11.41266,0,11.3420625,11.3420026037395,11.3420026037406,11.46141
4.33 sec,11.42953,0,11.3364133255416,11.3495025992441,11.3495025992445,11.47886
4.34 sec,11.44576,0,11.40419712,11.3684853200382,11.3684853200395,11.49916
4.35 sec,11.45836,0,11.4041949281134,11.3770152977064,11.377015297708,11.51512
4.36 sec,11.47652,0,11.4267889480138,11.3898665198124,11.3898665198146,11.53182
4.37 sec,11.49117,0,11.443734375,11.41024179393,11.4102417939326,11.54397
4.38 sec,11.50531,0,11.438087745,11.4235955512867,11.423595551289,11.55654
4.39 sec,11.51909,0,11.47197837,11.4436516568873,11.4436516568899,11.57071
4.4 sec,11.53255,0,11.483275245,11.4649170900902,11.4649170900926,11.5907
4.41 sec,11.54573,0,11.488921875,11.4801371719474,11.4801371719496,11.6124
4.42 sec,11.55869,0,11.511515625,11.4936954227262,11.4936954227283,11.63016
4.43 sec,11.5715,0,11.5510551643183,11.508076839089,11.5080768390918,11.64907
4.44 sec,11.58421,0,11.56235337,11.5240736367597,11.5240736367629,11.67431
4.45 sec,11.5969,0,11.579296875,11.5450914724998,11.5450914725031,11.70391
4.46 sec,11.6096,0,11.635779909558,11.5697523086429,11.5697523086471,11.73889
4.47 sec,11.62239,0,11.60754087,11.592811753022,11.5928117530257,11.77324
4.48 sec,11.63531,0,11.67532212,11.6186605270693,11.6186605270736,11.79964
4.49 sec,11.64842,0,11.72615625,11.6518599620986,11.6518599621039,11.82324
4.5 sec,11.66175,0,11.709212745,11.6733000032912,11.6733000032963,11.84684
4.51 sec,11.67537,0,11.74875,11.698698631839,11.6986986318442,11.86778
4.52 sec,11.68651,0,11.782640625,11.7202090640745,11.7202090640802,11.88159
4.53 sec,11.70358,0,11.78829087,11.7400935596766,11.7400935596824,11.89842
4.54 sec,11.71824,0,11.78829087,11.7572435042457,11.757243504251,11.90772
4.55 sec,11.7333,0,11.8108832593861,11.7705063880486,11.7705063880538,11.91698
4.56 sec,11.74568,0,11.83347837,11.786798043525,11.7867980435303,11.92793
4.57 sec,11.7647,0,11.8447741499505,11.8008901013971,11.8008901014024,11.94807
4.58 sec,11.78107,0,11.827828125,11.8144321273183,11.8144321273229,11.96661
4.59 sec,11.79788,0,11.8843125,11.8355857684766,11.8355857684814,11.98747
4.6 sec,11.81169,0,11.895608516137,11.8519199927498,11.8519199927547,12.00683
4.61 sec,11.83285,0,11.9353179551483,11.8740733053168,11.8740733053223,12.0374
4.62 sec,11.85098,0,11.9353263751483,11.8922151799985,11.8922151800039,12.06069
4.63 sec,11.86953,0,11.9805140612268,11.9133159117525,11.9133159117586,12.08295
4.64 sec,11.88847,0,12.008847219153,11.935762247629,11.9357622476356,12.10441
4.65 sec,11.90779,0,12.008392539153,11.9571953012996,11.9571953013062,12.12479
4.66 sec,11.92746,0,12.025292565,11.9775205058512,11.9775205058577,12.14283
4.67 sec,11.94745,0,12.0422328719838,11.9977256389316,11.9977256389379,12.1617
4.68 sec,11.96773,0,12.072522926707,12.0165266880101,12.0165266880166,12.18663
4.69 sec,11.98827,0,12.0987256664303,12.0372442487479,12.0372442487545,12.21294
4.7 sec,12.00907,0,12.1328436893358,12.0618613706693,12.0618613706764,12.23686
4.71 sec,12.03003,0,12.114246555,12.0815399774051,12.0815399774116,12.25813
4.72 sec,12.05118,0,12.08186641959,12.0969015174803,12.0969015174851,12.27502
4.73 sec,12.07247,0,12.181919775,12.1222842432167,12.1222842432221,12.29
4.74 sec,12.09387,0,12.13097451,12.1389488240393,12.1389488240434,12.30382
4.75 sec,12.11535,0,12.22504589,12.1619665300384,12.1619665300432,12.31803
4.76 sec,12.13688,0,12.208427575,12.1744872219684,12.1744872219732,12.33508
4.77 sec,12.15417,0,12.21945018,12.1929792881304,12.1929792881349,12.35027
4.78 sec,12.18002,0,12.26613348,12.214253554966,12.2142535549709,12.37576
4.79 sec,12.20158,0,12.27024181,12.2313829922157,12.2313829922206,12.39838
4.8 sec,12.22312,0,12.321446845,12.2519981650258,12.2519981650316,12.41942
4.81 sec,12.24035,0,12.328247865,12.2705120619324,12.2705120619385,12.43699
4.82 sec,12.26604,0,12.345772515,12.2916945438928,12.2916945438992,12.47025
4.83 sec,12.28741,0,12.394372715,12.3151680746151,12.3151680746223,12.49849
4.84 sec,12.30871,0,12.39499622,12.3370201256133,12.3370201256206,12.51921
4.85 sec,12.32573,0,12.40233168,12.3586204837731,12.35862048378,12.53489
4.86 sec,12.35108,0,12.457278705,12.3826256359159,12.3826256359234,12.56372
4.87 sec,12.37214,0,12.41935817,12.4017351259028,12.4017351259092,12.58885
4.88 sec,12.39313,0,12.48721794,12.4239963017367,12.4239963017436,12.61184
4.89 sec,12.41404,0,12.50828265,12.4457725788054,12.4457725788126,12.63295
4.9 sec,12.43489,0,12.526651415,12.4675855279297,12.467585527937,12.65168
4.91 sec,12.45565,0,12.55900044,12.4884993339933,12.4884993340011,12.66823
4.92 sec,12.47636,0,12.552373785,12.5052828865965,12.5052828866039,12.68179
4.93 sec,12.497,0,12.587177955,12.5267726532795,12.5267726532871,12.69497
4.94 sec,12.51758,0,12.58796045,12.5431321608047,12.543132160812,12.71009
4.95 sec,12.5381,0,12.615308735,12.5600647927089,12.5600647927162,12.72684
4.96 sec,12.55856,0,12.644493885,12.5820700490525,12.5820700490601,12.74596
4.97 sec,12.57896,0,12.637868805,12.5960380963557,12.5960380963629,12.76716
4.98 sec,12.59931,0,12.685630275,12.6194056093428,12.6194056093504,12.79026
4.99 sec,12.61957,0,12.706764685,12.6391664875089,12.6391664875168,12.81526
5 sec,12.63976,0,12.71698218,12.6599637287332,12.6599637287411,12.84295
5.01 sec,12.65986,0,12.76320429,12.6839793513245,12.683979351333,12.87061
5.02 sec,12.67591,0,12.73937228,12.7013866456575,12.7013866456654,12.89111
5.03 sec,12.69974,0,12.82419627,12.7305171027518,12.7305171027607,12.91799
5.04 sec,12.71947,0,12.80881227,12.7524125727543,12.7524125727629,12.93333
5.05 sec,12.73905,0,12.818543025,12.7728822983286,12.7728822983368,12.94822
5.06 sec,12.75461,0,12.84683157,12.7931818670726,12.7931818670807,12.96511
5.07 sec,12.77762,0,12.863730525,12.8117945606847,12.8117945606926,12.99156
5.08 sec,12.79656,0,12.865271385,12.8319795339539,12.8319795339612,13.00796
5.09 sec,12.81522,0,12.91465437,12.8510608816563,12.851060881664,13.02236
5.1 sec,12.82996,0,12.89766325,12.8644267322137,12.8644267322208,13.03359
5.11 sec,12.85159,0,12.94455675,12.8807179142451,12.8807179142526,13.04822
5.12 sec,12.86923,0,12.954324585,12.8977843410618,12.8977843410694,13.05883
5.13 sec,12.88646,0,12.981646725,12.9154426508239,12.9154426508319,13.0646
5.14 sec,12.90324,0,12.948610455,12.9244515398441,12.9244515398512,13.05715
5.15 sec,12.91953,0,12.954181305,12.9337260788964,12.9337260789027,13.0484
5.16 sec,12.93532,0,12.954241485,12.9398010811757,12.9398010811811,13.04679
5.17 sec,12.95054,0,12.885847525,12.9411072184128,12.9411072184156,13.04616
5.18 sec,12.96519,0,12.94290127,12.9458302948286,12.9458302948308,13.05344
5.19 sec,12.97923,0,12.953544575,12.9517138063252,12.9517138063271,13.0653
5.2 sec,12.99263,0,12.94449027,12.9569716094538,12.9569716094549,13.07345
5.21 sec,13.00536,0,12.94301109,12.965160797711,12.9651607977113,13.08109
5.22 sec,13.01742,0,12.955848465,12.9695045701045,12.9695045701043,13.08874
5.23 sec,13.02878,0,12.93900984,12.9757150916521,12.9757150916509,13.09606
5.24 sec,13.03943,0,12.98262675,12.9864553581034,12.9864553581024,13.1039
5.25 sec,13.04937,0,12.96154081,12.9890558486827,12.9890558486811,13.10931
5.26 sec,13.05858,0,13.000205985,12.9956453042041,12.995645304203,13.11096
5.27 sec,13.06544,0,12.993907005,12.997357708345,12.9973577083439,13.11161
5.28 sec,13.07484,0,12.961695,13.0037460971408,13.0037460971388,13.11093
5.29 sec,13.08191,0,12.994092655,13.0079452263547,13.0079452263526,13.11018
5.3 sec,13.08828,0,12.99433968,13.0081103976532,13.0081103976512,13.11233
5.31 sec,13.0929,0,12.98847282,13.0223914027596,13.022391402757,13.11574
5.32 sec,13.09902,0,13.01136159,13.0264284703888,13.0264284703863,13.12225
5.33 sec,13.10344,0,13.01144469,13.0290821217007,13.0290821216981,13.12749
5.34 sec,13.10726,0,13.00514535,13.0277482440979,13.0277482440952,13.12942
5.35 sec,13.10991,0,13.03415514,13.0339079800592,13.033907980057,13.13096
5.36 sec,13.11324,0,13.039177605,13.0400520871556,13.0400520871538,13.14559
5.37 sec,13.11548,0,13.01097722,13.0401593199793,13.0401593199771,13.15869
5.38 sec,13.11724,0,13.00937133,13.0451509152697,13.0451509152668,13.15921
5.39 sec,13.11861,0,13.039212795,13.050868985336,13.0508689853334,13.15939
5.4 sec,13.1196,0,13.06215134,13.0575753996839,13.0575753996819,13.15788
5.41 sec,13.12027,0,12.977221315,13.0543617033889,13.0543617033851,13.1563
5.42 sec,13.12065,0,13.03381821,13.0632578780187,13.0632578780148,13.16527
5.43 sec,13.12079,0,13.03378147,13.0630745433683,13.0630745433643,13.17728
5.44 sec,13.12073,0,13.039476765,13.0660769907695,13.0660769907655,13.18223
5.45 sec,13.12051,0,13.05633312,13.0660956726014,13.0660956725978,13.18455
5.46 sec,13.12016,0,13.05632886,13.0710634201388,13.0710634201356,13.18223
5.47 sec,13.11973,0,13.044882405,13.0726976665855,13.0726976665821,13.1786
5.48 sec,13.11925,0,13.05603842,13.0732441198933,13.07324411989,13.17588
5.49 sec,13.11875,0,13.068020475,13.0760323484225,13.0760323484196,13.17435
5.5 sec,13.11826,0,13.09536282,13.0812584915458,13.0812584915439,13.18001
5.51 sec,13.1178,0,13.04857149,13.0809591323749,13.0809591323725,13.18948
5.52 sec,13.11747,0,13.069872905,13.080745851491,13.0807458514887,13.19487
5.53 sec,13.11706,0,13.10219364,13.0886093477019,13.0886093477004,13.20325
5.54 sec,13.11681,0,13.13043779,13.0986712447198,13.0986712447196,13.21468
5.55 sec,13.11666,0,13.05005499,13.1001671627682,13.1001671627666,13.22374
5.56 sec,13.11662,0,13.061397405,13.1015463593213,13.1015463593188,13.22589
5.57 sec,13.11667,0,13.11792044,13.109484332918,13.1094843329162,13.22736
5.58 sec,13.11684,0,13.07271921,13.1130398134314,13.1130398134288,13.22701
5.59 sec,13.1171,0,13.10101776,13.1162832291758,13.1162832291733,13.22663
5.6 sec,13.11738,0,13.061436065,13.1166498626492,13.1166498626456,13.22677
5.61 sec,13.11789,0,13.113976635,13.123135070377,13.1231350703738,13.22735
5.62 sec,13.11839,0,13.129278375,13.1277754600452,13.1277754600427,13.22891
5.63 sec,13.11895,0,13.085654875,13.1240875631064,13.1240875631032,13.23024
5.64 sec,13.11954,0,13.134916695,13.1306254836598,13.1306254836573,13.22985
5.65 sec,13.12013,0,13.112244935,13.1283294561619,13.1283294561595,13.22885
5.66 sec,13.12071,0,13.10052333,13.1293789077622,13.1293789077593,13.22478
5.67 sec,13.12126,0,13.10095648,13.1263529831638,13.1263529831608,13.21981
5.68 sec,13.12174,0,13.10052333,13.1262722860929,13.1262722860897,13.21778
5.69 sec,13.12213,0,13.0952631,13.1279731407942,13.1279731407907,13.21584
5.7 sec,13.12241,0,13.068407825,13.1228232333963,13.1228232333919,13.21101
5.71 sec,13.12254,0,13.106455165,13.1219652570891,13.1219652570851,13.20738
5.72 sec,13.1225,0,13.091124685,13.1218701515124,13.1218701515083,13.21266
5.73 sec,13.12226,0,13.061355855,13.1231327308782,13.123132730873,13.22108
5.74 sec,13.12181,0,13.108198105,13.1252931739862,13.1252931739816,13.22741
5.75 sec,13.1211,0,13.07436642,13.1229346222642,13.122934622259,13.23139
5.76 sec,13.12012,0,13.108354935,13.1234228645017,13.1234228644971,13.23225
5.77 sec,13.11913,0,13.09705806,13.1270382474957,13.1270382474911,13.23257
5.78 sec,13.11728,0,13.068775115,13.1233764665279,13.1233764665226,13.2251
5.79 sec,13.11538,0,13.043970095,13.1158002398264,13.11580023982,13.20864
5.8 sec,13.11313,0,12.995364075,13.1001461884822,13.100146188474,13.17478
5.81 sec,13.11108,0,13.021320555,13.0937344052414,13.0937344052327,13.14691
5.82 sec,13.10757,0,12.953597475,13.0748107391533,13.0748107391427,13.13461
5.83 sec,13.10423,0,12.948543095,13.0588432422269,13.0588432422152,13.13086
5.84 sec,13.10051,0,12.98809887,13.048626523386,13.0486265233748,13.14668
5.85 sec,13.09726,0,13.000363875,13.0464495779252,13.0464495779149,13.16568
5.86 sec,13.09195,0,13.05030828,13.0502257925739,13.0502257925655,13.17864
5.87 sec,13.0871,0,12.953519315,13.0467947760834,13.0467947760739,13.18353
5.88 sec,13.08188,0,13.040568415,13.0490707099643,13.0490707099564,13.16778
5.89 sec,13.0763,0,13.05752034,13.0561535074312,13.0561535074249,13.14799
5.9 sec,13.07037,0,13.01002895,13.0485157221758,13.0485157221696,13.14367
5.91 sec,13.06411,0,12.995498795,13.0438086244399,13.0438086244335,13.13993
5.92 sec,13.05752,0,13.00835337,13.0412407583131,13.041240758307,13.1318
5.93 sec,13.05062,0,12.9688125,13.0343780395057,13.0343780394988,13.12085
5.94 sec,13.04345,0,12.94621875,13.0269422511036,13.0269422510958,13.10538
5.95 sec,13.036,0,12.884087745,13.0118071178292,13.0118071178192,13.09396
5.96 sec,13.02832,0,12.974462745,13.0125478780348,13.0125478780257,13.09257
5.97 sec,13.02042,0,12.912328125,13.0019622330708,13.0019622330608,13.09131
5.98 sec,13.01233,0,12.923625,12.9912306702641,12.9912306702541,13.08344
5.99 sec,13.00408,0,12.92199994,12.9818777855428,12.9818777855331,13.07321
6 sec,12.99568,0,12.910762005,12.9771260191606,12.9771260191508,13.06784
6.01 sec,12.98717,0,12.930849785,12.9714502773752,12.9714502773661,13.063
6.02 sec,12.9803,0,12.89945671,12.9611334529034,12.9611334528943,13.05811
6.03 sec,12.96994,0,12.905094285,12.9582669120869,12.9582669120781,13.05062
6.04 sec,12.96127,0,12.908335185,12.9553501947116,12.9553501947032,13.04411
6.05 sec,12.9526,0,12.910585185,12.9489856343734,12.9489856343654,13.04028
6.06 sec,12.94567,0,12.882344805,12.9438260016142,12.943826001606,13.04065
6.07 sec,12.93537,0,12.89364783,12.9374133081658,12.937413308158,13.0418
6.08 sec,12.92686,0,12.882375885,12.9340370373776,12.9340370373698,13.04288
6.09 sec,12.91846,0,12.8485468,12.9274990559094,12.9274990559009,13.04358
6.1 sec,12.91182,0,12.87680874,12.9235040065582,12.9235040065499,13.03591
6.11 sec,12.90206,0,12.912328125,12.9243956449674,12.9243956449604,13.01509
6.12 sec,12.89411,0,12.865511865,12.9157073663755,12.9157073663684,13.00508
6.13 sec,12.88636,0,12.83325,12.906910216992,12.9069102169842,12.99676
6.14 sec,12.88029,0,12.861493995,12.904372595585,12.9043725955775,12.99115
6.15 sec,12.87149,0,12.844546875,12.8970822680258,12.8970822680183,12.98298
6.16 sec,12.86441,0,12.839024895,12.8896741898713,12.8896741898638,12.97259
6.17 sec,12.85758,0,12.81049627,12.8786287689178,12.8786287689098,12.96379
6.18 sec,12.85101,0,12.81084738,12.8698776816431,12.869877681635,12.96074
6.19 sec,12.84472,0,12.82781943,12.8675993041436,12.8675993041359,12.95797
6.2 sec,12.83871,0,12.7882309,12.8584689953633,12.8584689953551,12.95013
6.21 sec,12.83298,0,12.75962268,12.8505371350008,12.8505371349917,12.94405
6.22 sec,12.82753,0,12.799558815,12.8470063263238,12.847006326315,12.94584
6.23 sec,12.82238,0,12.78273583,12.8418368203011,12.8418368202924,12.94893
6.24 sec,12.8175,0,12.82719921,12.8422518384296,12.8422518384222,12.95194
6.25 sec,12.81291,0,12.81030723,12.8418280381615,12.8418280381547,12.9538
6.26 sec,12.8086,0,12.80468553,12.8387195570031,12.8387195569966,12.95188
6.27 sec,12.80533,0,12.76514037,12.8312953211729,12.8312953211658,12.94828
6.28 sec,12.80076,0,12.776605645,12.8256434118551,12.825643411848,12.9335
6.29 sec,12.79722,0,12.78224136,12.8258820149972,12.8258820149903,12.91968
6.3 sec,12.79392,0,12.75967056,12.8198614100857,12.8198614100784,12.91662
6.31 sec,12.79144,0,12.776616045,12.8131232056991,12.8131232056922,12.91482
6.32 sec,12.78797,0,12.78215826,12.8098067928244,12.809806792818,12.91031
6.33 sec,12.7853,0,12.776538285,12.8069653926933,12.8069653926873,12.90493
6.34 sec,12.7828,0,12.76015452,12.8002425973354,12.8002425973295,12.8938
6.35 sec,12.7809,0,12.71429782,12.7891104215831,12.7891104215762,12.88501
6.36 sec,12.77824,0,12.748741305,12.7899865271188,12.7899865271121,12.88185
6.37 sec,12.77615,0,12.71433992,12.7798103209028,12.7798103208955,12.88021
6.38 sec,12.77416,0,12.75996526,12.7795332566709,12.7795332566645,12.87758
6.39 sec,12.77263,0,12.731721265,12.7722559792724,12.7722559792662,12.87494
6.4 sec,12.7704,0,12.731395305,12.7683122512884,12.7683122512823,12.86837
6.41 sec,12.76859,0,12.72051701,12.7642657062807,12.7642657062746,12.86411
6.42 sec,12.76679,0,12.708689675,12.7600195476853,12.7600195476789,12.86399
6.43 sec,12.765,0,12.686141325,12.7544689429437,12.7544689429366,12.86388
6.44 sec,12.76318,0,12.754013985,12.7575779021828,12.7575779021771,12.86259
6.45 sec,12.76133,0,12.71463462,12.755322301609,12.7553223016032,12.8599
6.46 sec,12.75943,0,12.686390625,12.7483491269642,12.7483491269578,12.85408
6.47 sec,12.75745,0,12.725931495,12.7494115295077,12.7494115295019,12.84907
6.48 sec,12.7554,0,12.703337745,12.7464481804003,12.7464481803944,12.84855
6.49 sec,12.75324,0,12.686390625,12.7410463352235,12.7410463352172,12.84805
6.5 sec,12.75098,0,12.658150245,12.7330117343294,12.7330117343223,12.83939
6.51 sec,12.7486,0,12.688060935,12.7274993745956,12.7274993745888,12.82628
6.52 sec,12.7466,0,12.684720315,12.7247786355649,12.7247786355583,12.81894
6.53 sec,12.74345,0,12.64528725,12.7170688057473,12.71706880574,12.8104
6.54 sec,12.74067,0,12.62425962,12.7103511172344,12.7103511172261,12.80594
6.55 sec,12.73774,0,12.665405031681,12.7076090212377,12.7076090212299,12.80374
6.56 sec,12.73529,0,12.684782341568,12.704201930184,12.7042019301772,12.80477
6.57 sec,12.73145,0,12.66786822,12.699349002312,12.6993490023056,12.80849
6.58 sec,12.72809,0,12.679214955,12.7005222797055,12.7005222796998,12.81404
6.59 sec,12.72459,0,12.663796811681,12.7007854006609,12.7007854006553,12.81818
6.6 sec,12.72168,0,12.6807439315963,12.7006136790617,12.7006136790567,12.81604
6.61 sec,12.71717,0,12.633985905,12.6970592063505,12.6970592063447,12.81043
6.62 sec,12.71328,0,12.6694470566528,12.695150882994,12.6951508829886,12.80817
6.63 sec,12.70926,0,12.6341587118222,12.6924706946807,12.6924706946747,12.80627
6.64 sec,12.70597,0,12.642600781794,12.6868739600163,12.6868739600103,12.80489
6.65 sec,12.70092,0,12.639873525,12.6842419906799,12.6842419906738,12.80232
6.66 sec,12.69662,0,12.6524999367375,12.6823680558116,12.6823680558059,12.79542
6.67 sec,12.69223,0,12.6129626819352,12.6795388278551,12.6795388278487,12.78589
6.68 sec,12.68779,0,12.5960155620199,12.6721955207159,12.6721955207086,12.77573
6.69 sec,12.68329,0,12.65111223,12.670232392457,12.6702323924506,12.76942
6.7 sec,12.67874,0,12.635556495,12.6660018413476,12.6660018413416,12.77021
6.71 sec,12.67417,0,12.58619793,12.6588598322711,12.6588598322643,12.77172
6.72 sec,12.66958,0,12.642743921794,12.659782752877,12.659782752871,12.77327
6.73 sec,12.66498,0,12.58471875,12.6573304722464,12.6573304722396,12.77514
6.74 sec,12.66037,0,12.6114639219352,12.6547455370749,12.6547455370682,12.77813
6.75 sec,12.65578,0,12.6073124369634,12.650367762162,12.6503677621555,12.78019
6.76 sec,12.65121,0,12.6073124369634,12.6456173983982,12.6456173983919,12.78005
6.77 sec,12.64757,0,12.618609311907,12.6477563628619,12.647756362856,12.77974
6.78 sec,12.64215,0,12.618609375,12.6464530060773,12.6464530060718,12.77395
6.79 sec,12.63767,0,12.5790720571046,12.6414449298873,12.6414449298812,12.76663
6.8 sec,12.63324,0,12.62425962,12.6425210272872,12.6425210272818,12.7644
